id,name,num followers,num tweets,type
744890732079636480,WUNephrology,2167,1435,celebrity
915659288122675200,WUSTLGrad,32,7,layman
479732054,BioGeneratorSTL,2936,711,celebrity
18256748,ProfStevenSmith,2685,38,celebrity
807543036892893184,JonathanCBarnes,1519,510,celebrity
824320219866923018,RogueNASA,854979,17979,celebrity
13787402,nprscience,249640,13964,celebrity
15646778,tracycollins,365,4795,expert
793554027845943296,WUSTL_EPS,130,113,expert
2884054430,PhilSkemer,197,292,expert
59264698,NoahCohan,776,3871,expert
917820108587831297,Art_Arch_WUSTL,34,102,layman
172232536,HeNeArXe,531,2076,expert
13400312,drrodebaugh,675,3804,expert
193762646,WUSTLChemLib,9,32,layman
1419429236,jeff_catalano,27,56,layman
3029388663,i_am_washu,16,18,layman
3365960592,CaitlynMCollins,3292,3017,celebrity
3112500935,WASHUwGolf,245,380,expert
1018956622717210626,WashUBME,500,424,expert
2293315159,ObamaFoundation,839933,1482,celebrity
21395294,NRMercier,223,387,expert
771805741,GreatRiversSTL,8714,5858,celebrity
605824568,JenArnoldMD,261956,16205,celebrity
92062116,GatewayGreening,3862,5428,celebrity
3355496165,BoeingCEO,22816,403,celebrity
365581151,NRC_CNRC,18133,3465,celebrity
768146895264948224,OlinCel,172,198,expert
894663722,danbentle,277,638,expert
2993004914,rameshraliya,886,1752,expert
24211863,BJC_HealthCare,10589,5277,celebrity
779141043266748416,iiluscri,405,1339,expert
788467373934309381,wustlsoc,235,406,expert
1551043914,RMarieGriffith,1961,1260,celebrity
2443070556,WashUChancellor,3414,4081,celebrity
723988400848543748,ProfMomatWashU,112,493,expert
222358455,Eve_of_On,200,1384,expert
31968745,ehaswell,2634,4339,celebrity
265106132,GSSwustl,53,58,layman
784902962590126080,WASHU_BNVB,76,69,layman
2997261583,WUSTL_CIO,388,794,expert
388021710,ThomChesney,1395,4743,celebrity
589387005,myrablopez,519,1575,expert
762798888189169664,WASHUwSoccer,631,601,expert
34686432,OTSL,9501,5312,celebrity
803381318566510592,WashUwTennis,151,836,expert
3364557603,WashUDevBio,366,79,expert
5392522,NPR,7824988,182490,celebrity
100305857,debparker7,266,206,expert
380,kevin,122330,25,celebrity
12831,mikeyk,502511,23,celebrity
2743614332,WASHU_XCTF,705,1173,expert
22684023,cashnickerson,8760,2277,celebrity
2874873519,GregMagarian,109,45,expert
706831858705801218,SanjitDeSilva,219,1552,expert
4646119396,sathyayayaya,217,91,expert
16385785,BecauseNicoleH,1857,3865,celebrity
229105361,AFResearchLab,10093,4395,celebrity
3405773001,BiStateDev,858,851,expert
18013439,jeffheaton,9605,2649,celebrity
3316290844,limebike,23794,6070,celebrity
29295002,explorestlouis,66092,10060,celebrity
4054514002,DrMichaelLomax,6127,6768,celebrity
809194657607544832,WUSTL_Weather,45,7374,layman
28263652,LydaKrewson,17211,4972,celebrity
3082611,kgreenbaum,2616,5607,celebrity
370255074,wwt_inc,10035,14439,celebrity
4859159938,raven_r24,73,741,layman
252531143,SlaughterAM,158651,38161,celebrity
709447241396834304,Farsh_G,2178,3744,celebrity
3290364847,statnews,92918,33652,celebrity
2516186215,Guilak_Lab,1198,607,celebrity
2848197907,eternally_g,232,6025,expert
36369544,IdeasfromPaula,148,240,expert
2249717052,kindboml,2008,449,celebrity
255484000,clarkkathleen,2091,4359,celebrity
125152626,WUPR,507,1139,expert
229125893,danepps,8941,5767,celebrity
2813530168,AsteroidDay,499038,7013,celebrity
903700141793824768,MFA_WUSTL,350,709,expert
270135773,DrEmilyT,458,2404,expert
766306448355823616,WashUmTennis,254,33,expert
4059962960,WUSTLBio,658,529,expert
3321939708,WashUGHW,83,53,layman
2409166736,BuderCenter,157,281,expert
785929176838643712,WashUHumanities,210,598,expert
50115087,NASA_Johnson,947326,12436,celebrity
55295275,DanforthCenter,10534,8536,celebrity
52758395,NASASocial,336456,20495,celebrity
710077981813825537,SKappHastings,13,6,layman
91202205,kimselle,55,732,layman
734865768,K_Leg80,711,10505,expert
26853548,NASAblueshift,83353,3336,celebrity
28503759,WBTolman,3698,6672,celebrity
1199217612,MpowerStL,204,550,expert
190785056,DrDHud,676,561,expert
719683434973655040,WFTate4,944,884,expert
216215913,MOEducation,19116,16124,celebrity
48788647,FulbrightPrgrm,67756,12527,celebrity
49752256,ursasnitelife,156,581,expert
289951747,WashUAdmissions,786,1060,expert
18636144,purvi899,966,6569,expert
987584988,washubaseball,903,1497,expert
346681900,em_rich3,265,2349,expert
192446312,jasonmarquart,986,6140,expert
1707210650,drtessthompson,1723,7243,celebrity
61869906,jgohsman,138,223,expert
892017429227941888,WashUReady,430,618,expert
430995737,GirlsWhoCode,290242,11261,celebrity
4492748003,enola_proctor,1046,1289,celebrity
3282859598,TwitterVideo,15203898,8870,celebrity
507846696,ReligPolitics,12516,7086,celebrity
839958542929068032,TeamWashUSolar,75,168,layman
816277272013537280,EricSchultz,25959,19901,celebrity
53086113,WUMCRC,1073,6190,celebrity
867732616946044928,WashUcampusnext,586,316,expert
2192651251,nocmgr,149,940,expert
3028317746,WUSTLsurgres,889,563,expert
793463971844071424,TimJBono,316,191,expert
4048528588,WashUSurgery,1620,3737,celebrity
2991667765,webuhro,914,1196,expert
22522473,teresaalane,352,1162,expert
578399339,AnthonyAzama,605,515,expert
772345064,askmiaquestion,146,166,expert
143141524,stlcountypd,67375,5784,celebrity
77894837,DrJeffrey2U,533,433,expert
823999525589225472,DeanNancyStaudt,752,1773,expert
4172413432,GreenDotWashU,80,149,layman
302681217,MichaelKinch,388,633,expert
19734832,sarahkliff,137200,20259,celebrity
1114465094,ArmyResearchLab,15408,2793,celebrity
16268340,ajost,6315,33884,celebrity
568850097,_MerisS,869,12828,expert
2343705248,OSUPrezDrake,16125,4375,celebrity
3416267480,WUSTLphs,824,5525,expert
3192411776,WUSTLAnthro,595,936,expert
22189918,ArdenFarhi,5085,2310,celebrity
750701347373219841,voxstorytelling,2537,169,celebrity
803671726215360513,AdmissionDeanWU,302,474,expert
2566708177,K12FutureE,4453,2072,celebrity
801119630337183744,DeanTaylorWashU,774,478,expert
189243479,ElleBelle37,23969,3229,celebrity
10282842,DrakeUniversity,45001,15157,celebrity
